%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1649348542301325574,144008,1649348542270683789,world,0.00808623433113,0.00326538295485,0.368028879166,-0.0177417881787,-0.0110150612891,-0.0134113347158,0.999691963196
1649348542305007572,144009,1649348542275880368,world,0.00678460253403,0.00230417517014,0.372612804174,0.0187667291611,-0.071329832077,-0.0138638885692,0.997179925442
1649348542311602593,144010,1649348542282356569,world,0.00793504808098,0.00304147810675,0.368717581034,-0.0113891046494,-0.0206883382052,-0.0183688625693,0.999552369118
1649348542319561611,144011,1649348542289999270,world,0.00801452621818,0.00266371644102,0.36871150136,-0.0102873565629,-0.0209283251315,-0.0226358305663,0.999471783638
1649348542322827162,144012,1649348542293923123,world,0.007941451855,0.00300889788195,0.368728429079,-0.011717909947,-0.0205649770796,-0.0196756850928,0.999526262283
1649348542329481754,144013,1649348542300052036,world,0.00773730268702,0.00289534032345,0.368717581034,-0.0147030679509,-0.0217169970274,-0.0198709126562,0.999458551407
1649348542335963623,144014,1649348542306520161,world,0.00821971334517,0.00250875670463,0.368745803833,-0.0114499181509,-0.0207061097026,-0.023946531117,0.999433279037
1649348542340894227,144015,1649348542311813344,world,0.00777970580384,0.0022649904713,0.367808669806,-0.0192367304116,-0.0210493765771,-0.0185261033475,0.999421656132
1649348542353978804,144016,1649348542324768974,world,0.00786480307579,0.00332773034461,0.368631064892,-0.0151803055778,-0.0219669919461,-0.0187840722501,0.999466955662
1649348542357225193,144017,1649348542325881989,world,0.00808098819107,0.00306434417143,0.368722081184,-0.0120483646169,-0.0209966842085,-0.0147704957053,0.999597907066
1649348542361418010,144018,1649348542329054124,world,0.008061776869,0.00333276391029,0.368625730276,-0.0108543494716,-0.0214888174087,-0.0182316619903,0.999544024467
1649348542366396427,144019,1649348542336406328,world,0.00787794124335,0.00337645993568,0.368067771196,-0.0204222798347,-0.0102552333847,-0.0162809602916,0.999606311321
1649348542370643305,144020,1649348542341603089,world,0.00788756273687,0.00319211208262,0.368734568357,-0.0124120041728,-0.0211467295885,-0.0189389307052,0.999520003796
1649348542376501307,144021,1649348542346676754,world,0.00824183411896,0.00303719821386,0.368703901768,-0.0123099433258,-0.0208903811872,-0.0194324217737,0.999517202377
1649348542381971432,144022,1649348542352914795,world,0.00756745273247,0.00209891819395,0.368540108204,-0.0100655881688,-0.0218145176768,-0.0238632727414,0.999426543713
1649348542389409820,144023,1649348542359615840,world,0.00798229966313,0.00331898406148,0.368649721146,-0.0150284264237,-0.0221959240735,-0.0181454382837,0.999476015568
1649348542393427633,144024,1649348542364488481,world,0.00807620119303,0.00310448161326,0.368743747473,-0.0124606536701,-0.0209219101816,-0.0185375846922,0.999531626701
1649348542402471798,144025,1649348542372971766,world,0.0080959033221,0.0030572002288,0.368731111288,-0.0113279027864,-0.0212001781911,-0.0147440461442,0.99960231781
1649348542405889975,144026,1649348542376644919,world,0.00844835303724,0.00172499078326,0.367483794689,-0.0346644222736,-0.0351768583059,-0.0301008541137,0.998326063156
1649348542410452782,144027,1649348542382384449,world,0.00766298174858,0.00226060952991,0.367784410715,-0.0196041092277,-0.0211638249457,-0.0235422346741,0.999306619167
1649348542421377019,144028,1649348542391798667,world,0.00781542714685,0.00312040862627,0.370691031218,0.00674958573654,-0.0479101762176,-0.017895296216,0.99866861105
1649348542424409534,144029,1649348542394221632,world,0.00754051469266,0.00313421920873,0.367987036705,-0.0179935395718,-0.0115292957053,-0.016632700339,0.99963337183
1649348542430453105,144030,1649348542400806922,world,0.00818630214781,0.00316878664307,0.368703216314,-0.0126023991033,-0.0209796912968,-0.0140180550516,0.999602198601
1649348542435243881,144031,1649348542406373299,world,0.00846303720027,0.00172202999238,0.367504447699,-0.0352257266641,-0.0346655249596,-0.0299336649477,0.998329341412
1649348542442620788,144032,1649348542413831479,world,0.00785165932029,0.0028018639423,0.368685603142,-0.0115755749866,-0.0210283435881,-0.0220502614975,0.999468743801
1649348542446941562,144033,1649348542418275020,world,0.00900247786194,0.00273587810807,0.369646817446,-0.0146026220173,-0.0365889556706,-0.0111679984257,0.999161362648
1649348542458105894,144034,1649348542426314879,world,0.00763402367011,0.00349763431586,0.368958503008,-0.0137430969626,-0.0210239160806,-0.0222640987486,0.999436616898
1649348542461144910,144035,1649348542429400939,world,0.00791838858277,0.0026697574649,0.368650943041,-0.0174051653594,-0.0226529296488,-0.0217241067439,0.999355852604
1649348542464354896,144036,1649348542435718456,world,0.00687552941963,0.00251565803774,0.372114896774,0.0163113269955,-0.070051625371,-0.0145386001095,0.997304081917
1649348542471733785,144037,1649348542441833013,world,0.00783698167652,0.00313531258143,0.369388312101,-0.00749874440953,-0.0297700557858,-0.0223005861044,0.999279916286
1649348542477006959,144038,1649348542447385013,world,0.00852102879435,0.00354400323704,0.3690289855,-0.00525471474975,-0.0231782048941,-0.0227855164558,0.999457895756
1649348542482532545,144039,1649348542453582018,world,0.0081082675606,0.00306706270203,0.368619740009,-0.0120258675888,-0.0197442211211,-0.0175371598452,0.999578952789
1649348542488477358,144040,1649348542459509099,world,0.00780215952545,0.00368600012735,0.371733397245,0.00259079458192,-0.0581581890583,-0.0180164482445,0.998141467571
1649348542493986091,144041,1649348542465135337,world,0.00801895186305,0.00261392863467,0.368723005056,-0.0105080502108,-0.0209088306874,-0.0230986904353,0.999459266663
1649348542503096275,144042,1649348542474374787,world,0.00805918220431,0.00258697546087,0.367834687233,-0.0179590322077,-0.00756293768063,-0.0240179020911,0.999521672726
1649348542506733880,144043,1649348542477339712,world,0.00765447830781,0.0032457455527,0.368214219809,-0.0183362551033,-0.0128997294232,-0.0171714890748,0.999601244926
1649348542515881019,144044,1649348542486295597,world,0.00808554142714,0.0032979727257,0.368780612946,-0.0128198461607,-0.0201440211385,-0.0193562414497,0.999527454376
1649348542520175340,144045,1649348542489189862,world,0.00818807817996,0.00308232172392,0.368697136641,-0.0113725084811,-0.0208539292216,-0.0195034686476,0.999527573586
1649348542523482603,144046,1649348542494738888,world,0.0082928435877,0.00337822083384,0.369495838881,-0.00853159558028,-0.0336383096874,-0.0164297632873,0.999262690544
1649348542530244558,144047,1649348542501320220,world,0.00847323890775,0.00174484634772,0.367500454187,-0.0352459214628,-0.0348271653056,-0.0293161924928,0.998341321945
1649348542536050820,144048,1649348542507131682,world,0.00742082251236,0.00217897538096,0.368118435144,-0.0108731733635,-0.0246228910983,-0.018842888996,0.999460101128
1649348542542327019,144049,1649348542513415026,world,0.00771784503013,0.00330059090629,0.367906093597,-0.0152872065082,-0.0120550887659,-0.0176912806928,0.999653935432
1649348542549713428,144050,1649348542520797337,world,0.00829462707043,0.00275514507666,0.369449943304,-0.00689674820751,-0.0331948027015,-0.0231612175703,0.99915677309
1649348542565120472,144051,1649348542529211557,world,0.00809892080724,0.00311387563124,0.368730932474,-0.0125084351748,-0.0207112878561,-0.0196821000427,0.999513506889
1649348542565159123,144052,1649348542531967002,world,0.00785520486534,0.00297716958448,0.36870649457,-0.0147712221369,-0.0215694699436,-0.0190974287689,0.999475777149
1649348542568763323,144053,1649348542536264106,world,0.00845657754689,0.00276095280424,0.368576973677,-0.0109071126208,-0.0193786583841,-0.0213736798614,0.999524235725
1649348542573024230,144054,1649348542541791623,world,0.00843105930835,0.00269735604525,0.368689864874,-0.00983488280326,-0.0201376657933,-0.0220922548324,0.999504745007
1649348542577343083,144055,1649348542548154302,world,0.00847810599953,0.00176183658186,0.367459505796,-0.0362268611789,-0.0349930413067,-0.0292885433882,0.998301208019
1649348542583377210,144056,1649348542554089549,world,0.0081343986094,0.00314346631058,0.368723779917,-0.0124441934749,-0.0208145864308,-0.0141149805859,0.999606311321
1649348542589250352,144057,1649348542560178896,world,0.00783636234701,0.00290327519178,0.368708819151,-0.0167860519141,-0.0215883441269,-0.0192695688456,0.999440252781
1649348542594483926,144058,1649348542566626918,world,0.00844831392169,0.00172796729021,0.367481917143,-0.0350461192429,-0.0351021327078,-0.029511930421,0.99833291769
1649348542606470801,144059,1649348542576881395,world,0.00813775788993,0.00313957920298,0.36873832345,-0.0126006565988,-0.0209156516939,-0.014276704751,0.99959987402
1649348542609401617,144060,1649348542577947413,world,0.00786417163908,0.00310305808671,0.368689477444,-0.0142153259367,-0.0215379353613,-0.0190696753561,0.999485135078
1649348542614722948,144061,1649348542585396299,world,0.00792492181063,0.00318633602001,0.368718326092,-0.0124797783792,-0.0212161391973,-0.0190910100937,0.999514758587
1649348542621400838,144062,1649348542592189108,world,0.00807576160878,0.00324643333443,0.368642836809,-0.0150862112641,-0.0221872329712,-0.0174282602966,0.999488115311
1649348542627046802,144063,1649348542597948998,world,0.00815231353045,0.00314504676498,0.368701219559,-0.0121915014461,-0.0209132116288,-0.0140020493418,0.999608874321
1649348542632028358,144064,1649348542603056080,world,0.00805574283004,0.00300743035041,0.368725955486,-0.011245389469,-0.0212006829679,-0.0171718131751,0.99956458807
1649348542636236160,144065,1649348542607273690,world,0.00803616829216,0.00323444535024,0.36963903904,-0.00691111991182,-0.0338384248316,-0.0169383846223,0.999259889126
1649348542641911982,144066,1649348542612976409,world,0.00812392029911,0.00353190233,0.368718475103,-0.0121969096363,-0.0214870851487,-0.0174109190702,0.999543070793
1649348542648787203,144067,1649348542619182554,world,0.00759632885456,0.00256416574121,0.36852517724,-0.0121816173196,-0.0223556905985,-0.0202331412584,0.999471127987
1649348542662459818,144068,1649348542632581805,world,0.00812617875636,0.00340148084797,0.368741482496,-0.0114114489406,-0.0206588543952,-0.0182484462857,0.999554932117
1649348542666001326,144069,1649348542634374952,world,0.00792859774083,0.00305654387921,0.368727236986,-0.0102797644213,-0.0209336970001,-0.0181733686477,0.999562799931
1649348542669464320,144070,1649348542637360729,world,0.0081299142912,0.00311175826937,0.368694722652,-0.0125543093309,-0.0209537781775,-0.0140485614538,0.999602913857
1649348542672075659,144071,1649348542642790711,world,0.00846881233156,0.00213461811654,0.368243247271,-0.0151236848906,-0.0145127093419,-0.0261373762041,0.999438643456
1649348542678998630,144072,1649348542649873373,world,0.00755216600373,0.00218043965288,0.368557363749,-0.0124296369031,-0.0212542358786,-0.0227589253336,0.999437749386
1649348542684033811,144073,1649348542654344334,world,0.00815972685814,0.00316154654138,0.368707060814,-0.0129016991705,-0.0208369027823,-0.0141061758623,0.999600112438
1649348542689262994,144074,1649348542660510646,world,0.00798503216356,0.00317279947922,0.368742734194,-0.0124185243621,-0.0210424177349,-0.0188785679638,0.999523282051
1649348542695955746,144075,1649348542667298581,world,0.00846303626895,0.00176373729482,0.367466568947,-0.0365747213364,-0.0349422693253,-0.0289394427091,0.998300492764
1649348542701254433,144076,1649348542672228482,world,0.00817149505019,0.00282771955244,0.370551019907,-0.0237700529397,-0.0407867133617,-0.0181296486408,0.9987205863
1649348542708761718,144077,1649348542679764343,world,0.00800477899611,0.00264076143503,0.368765830994,-0.0105485608801,-0.020555222407,-0.0223909635097,0.99948233366
1649348542713700400,144078,1649348542684408010,world,0.00821443740278,0.00250148796476,0.368770331144,-0.011465838179,-0.0207932852209,-0.0238300636411,0.999434053898
1649348542719695356,144079,1649348542690198445,world,0.00846827588975,0.0017178064445,0.367507576942,-0.0349542871118,-0.0349317900836,-0.030092086643,0.998324811459
1649348542727255946,144080,1649348542696005365,world,0.00781269278377,0.00247830688022,0.36872702837,-0.0125445919111,-0.0209018867463,-0.023602258414,0.999424159527
1649348542731662816,144081,1649348542702208879,world,0.00840134359896,0.00327494344674,0.368715107441,-0.0132369315252,-0.0219751521945,-0.0140380617231,0.999572336674
1649348542739285454,144082,1649348542710019225,world,0.00770825566724,0.0031430888921,0.368688821793,-0.0131872100756,-0.0216918643564,-0.0190823171288,0.999495625496
1649348542744393329,144083,1649348542715470709,world,0.0080301258713,0.0031093263533,0.368708819151,-0.0127374948934,-0.0209088176489,-0.0165276601911,0.999563634396
1649348542749537289,144084,1649348542720479878,world,0.00801442563534,0.00272862031125,0.368697345257,-0.0112351672724,-0.0206914655864,-0.0216867998242,0.999487638474
1649348542754232293,144085,1649348542725471087,world,0.00815160013735,0.00314904423431,0.368708521128,-0.012873579748,-0.0207827799022,-0.0138646811247,0.999605000019
1649348542763880575,144086,1649348542733072002,world,0.00775314774364,0.00298154586926,0.368715107441,-0.0163115337491,-0.0211228486151,-0.0186828970909,0.999469220638
1649348542769954445,144087,1649348542737912121,world,0.00803855340928,0.00269454438239,0.368683189154,-0.0124945770949,-0.0209062956274,-0.0214927922934,0.99947232008
1649348542774882347,144088,1649348542743701343,world,0.00818462949246,0.00303669529967,0.368679225445,-0.0111321676522,-0.0208882074803,-0.0197668038309,0.999524414539
1649348542779771216,144089,1649348542750339779,world,0.00807129777968,0.00303420750424,0.368702501059,-0.0112473247573,-0.0209684446454,-0.0201891679317,0.999513089657
1649348542784663243,144090,1649348542755510758,world,0.00808210484684,0.00299874972552,0.368572711945,-0.0121822627261,-0.0224214121699,-0.0199817549437,0.999474704266
1649348542792289772,144091,1649348542762922896,world,0.00839721690863,0.00343166757375,0.36843803525,-0.0119731817394,-0.0186481699347,-0.0179567057639,0.999593198299
1649348542798072567,144092,1649348542768195715,world,0.0080157564953,0.00259742490016,0.368606477976,-0.0126026719809,-0.0218875426799,-0.0229974146932,0.999416410923
1649348542803864779,144093,1649348542774802444,world,0.00827566534281,0.00351468776353,0.368686139584,-0.0137610808015,-0.0219289474189,-0.0180549360812,0.999501764774
1649348542812582769,144094,1649348542783491827,world,0.00805076118559,0.00308011635207,0.368730694056,-0.0128426952288,-0.0210886765271,-0.0188170727342,0.999518096447
1649348542817189092,144095,1649348542786427765,world,0.00801236089319,0.00254869926721,0.368667662144,-0.0128378598019,-0.0207311548293,-0.0230333898216,0.999437332153
1649348542824239267,144096,1649348542792034736,world,0.00761007238179,0.00341400667094,0.367733031511,-0.0177555624396,-0.0058175236918,-0.0179267004132,0.999664783478
1649348542829624215,144097,1649348542796778669,world,0.0077384179458,0.00214261026122,0.368672221899,-0.0101035637781,-0.0210170503706,-0.0252069514245,0.99941021204
1649348542831951428,144098,1649348542802810221,world,0.00833665858954,0.0034562794026,0.368796527386,-0.0127679742873,-0.0203181039542,-0.0157092567533,0.999588668346
1649348542839154434,144099,1649348542809499413,world,0.00795309245586,0.00312254601158,0.368696272373,-0.0153878293931,-0.021351646632,-0.0174903906882,0.999500632286
1649348542845768893,144100,1649348542816531871,world,0.00798785779625,0.00350376404822,0.368733882904,-0.0133999940008,-0.0208651516587,-0.0170783158392,0.999546706676
1649348542849895682,144101,1649348542820675005,world,0.00846871640533,0.00173930241726,0.36746314168,-0.0371193364263,-0.0348779074848,-0.0288371033967,0.998285591602
1649348542856854418,144102,1649348542827972044,world,0.00778304925188,0.0029808236286,0.368706941605,-0.0140335746109,-0.0215333625674,-0.0193269662559,0.999482870102
1649348542868161985,144103,1649348542837678894,world,0.00844418536872,0.00172033405397,0.367504030466,-0.034618716687,-0.0350648164749,-0.0296720322222,0.998344421387
1649348542872296838,144104,1649348542838869502,world,0.00755557091907,0.00330720911734,0.369628190994,-0.00657754763961,-0.0362975485623,-0.0203188471496,0.999112784863
1649348542875050247,144105,1649348542843599696,world,0.00808637589216,0.00269507290795,0.368590950966,-0.0123896282166,-0.0221824739128,-0.0232348144054,0.999407172203
1649348542880448217,144106,1649348542851253341,world,0.00806725397706,0.0022784229368,0.368462502956,-0.00890689250082,-0.019731476903,-0.0257810261101,0.999433219433
1649348542884796731,144107,1649348542856133220,world,0.00845794472843,0.00175020005554,0.36747699976,-0.0352469682693,-0.0350137315691,-0.0301234852523,0.998310685158
1649348542891351588,144108,1649348542861861754,world,0.00824469141662,0.00243022991344,0.370901912451,-0.00105225469451,-0.0533210486174,-0.0183995738626,0.998407304287
1649348542896466427,144109,1649348542867536228,world,0.00813824310899,0.00329189701006,0.368762463331,-0.0106904590502,-0.0205832123756,-0.0186734572053,0.999556601048
1649348542903631776,144110,1649348542873949748,world,0.00812111701816,0.00310471700504,0.36872151494,-0.0124540030956,-0.0207406654954,-0.014044594951,0.999608635902
1649348542915684214,144111,1649348542886528652,world,0.00805280171335,0.00261922017671,0.368662923574,-0.012012029998,-0.0207061227411,-0.0224981401116,0.999460279942
1649348542920348553,144112,1649348542886952505,world,0.00800018850714,0.00281479908153,0.368716776371,-0.0107059637085,-0.0208650156856,-0.0210625082254,0.999503076077
1649348542924650321,144113,1649348542892433661,world,0.00820076558739,0.00287793530151,0.36871534586,-0.0118599794805,-0.0210339967161,-0.0203693620861,0.999500930309
1649348542928651931,144114,1649348542897860464,world,0.00755719980225,0.00205681752414,0.368516415358,-0.0106098214164,-0.0218530148268,-0.0237151067704,0.999423623085
1649348542933455632,144115,1649348542904236685,world,0.00823746155947,0.00284319510683,0.369019955397,-0.00689075514674,-0.0265198070556,-0.0224085077643,0.999373376369
1649348542938317935,144116,1649348542909293546,world,0.00798401143402,0.0025038337335,0.368722259998,-0.0118842832744,-0.0209916066378,-0.0235922653228,0.999430716038
1649348542944280347,144117,1649348542915326525,world,0.00819967407733,0.00299205002375,0.368716806173,-0.010960043408,-0.0213714037091,-0.0199246779084,0.999512970448
1649348542950643083,144118,1649348542921567253,world,0.00816033128649,0.00348142487928,0.368725866079,-0.0123794889078,-0.0215197578073,-0.0170221887529,0.999546945095
1649348542956139014,144119,1649348542926950154,world,0.00786255020648,0.00273697520606,0.368702024221,-0.0155281191692,-0.0222408305854,-0.020203191787,0.999427914619
1649348542967990325,144120,1649348542938731860,world,0.00781023362651,0.00321680144407,0.368626058102,-0.0148203521967,-0.0220194850117,-0.020183539018,0.999444007874
1649348542972655248,144121,1649348542939196286,world,0.00815195869654,0.00316244922578,0.368712991476,-0.0110590811819,-0.0208061300218,-0.0191473532468,0.999539017677
1649348542975859738,144122,1649348542944104664,world,0.00800849217921,0.00266369339079,0.368740230799,-0.0102915456519,-0.0208686701953,-0.0227530766279,0.999470293522
1649348542980369219,144123,1649348542951008619,world,0.00762300658971,0.00338537432253,0.368056207895,-0.018367420882,-0.0143413590267,-0.0154208801687,0.999609529972
1649348542987039441,144124,1649348542957024937,world,0.00708689773455,0.00293375551701,0.371585071087,0.00946931168437,-0.060858309269,-0.0143333924934,0.997998654842
1649348542991926837,144125,1649348542962212102,world,0.00786605291069,0.00313413562253,0.368720144033,-0.0151323694736,-0.0214525740594,-0.0185183640569,0.999483883381
1649348542998321598,144126,1649348542968995394,world,0.00773183582351,0.00318730389699,0.36870649457,-0.0135189630091,-0.0211992822587,-0.0181356910616,0.999519407749
1649348543003216048,144127,1649348542974291772,world,0.00800288468599,0.00266491225921,0.368605405092,-0.0123957004398,-0.0219269879162,-0.0227533914149,0.999423801899
1649348543010287408,144128,1649348542980123147,world,0.00814672186971,0.00313865067437,0.368736207485,-0.0124963102862,-0.0207343641669,-0.0139768458903,0.999609291553
1649348543018605207,144129,1649348542986928855,world,0.00819095782936,0.00294958520681,0.36873883009,-0.0131097147241,-0.0207492895424,-0.0192849002779,0.999512791634
1649348543023711370,144130,1649348542995010780,world,0.00809828750789,0.00305920885876,0.368723720312,-0.0120172724128,-0.0208291653544,-0.0148231973872,0.999600946903
1649348543030575974,144131,1649348542999203664,world,0.0083977850154,0.00337147992104,0.368705660105,-0.013768794015,-0.022012449801,-0.0141203803942,0.999563157558
1649348543035012473,144132,1649348543004971676,world,0.00845641363412,0.00170689157676,0.367474853992,-0.0347316153347,-0.0351262390614,-0.0302160345018,0.99832201004
1649348543038908141,144133,1649348543009859406,world,0.0080780480057,0.00325392186642,0.368632316589,-0.013264734298,-0.0218797139823,-0.0196192990988,0.999480128288
1649348543047373368,144134,1649348543018165435,world,0.00802509766072,0.00323942792602,0.368607640266,-0.0125530287623,-0.0220852829516,-0.0168644823134,0.999535083771
1649348543051799284,144135,1649348543022371136,world,0.00785218924284,0.0033462473657,0.368076384068,-0.0221028923988,-0.0107432790101,-0.0149128064513,0.999586820602
1649348543056772272,144136,1649348543027655958,world,0.00797852873802,0.00255185971037,0.368592232466,-0.0121988495812,-0.0221159011126,-0.0242028776556,0.999387979507
1649348543068945597,144137,1649348543033635660,world,0.0078693125397,0.00274674547836,0.368686467409,-0.0159880034626,-0.0220351163298,-0.0201938282698,0.999425411224
1649348543071608654,144138,1649348543040221486,world,0.00742961047217,0.00435302453116,0.368405401707,-0.0189159680158,-0.0137827126309,-0.0173390582204,0.999575793743
1649348543074595036,144139,1649348543044965704,world,0.00768656749278,0.00216107279994,0.368672668934,-0.0117866797373,-0.0206379368901,-0.024434754625,0.999418914318
1649348543080186606,144140,1649348543051088710,world,0.00746877864003,0.00349022564478,0.368254452944,-0.019937120378,-0.0137212751433,-0.0158123914152,0.999582052231
1649348543086117531,144141,1649348543056865648,world,0.00869583897293,0.00264060171321,0.367155998945,-0.0214916616678,0.00103450368624,-0.0213536545634,0.999540388584
1649348543092571440,144142,1649348543063312725,world,0.00825283955783,0.00337193184532,0.368656605482,-0.0130562419072,-0.0221012942493,-0.0156643781811,0.999547839165
1649348543098823311,144143,1649348543069423923,world,0.00814508553594,0.00304466113448,0.368679523468,-0.0125282211229,-0.0210398491472,-0.0139462566003,0.999602854252
1649348543104418474,144144,1649348543074966206,world,0.00806361064315,0.00300394371152,0.368672192097,-0.0117500973865,-0.0211830269545,-0.0192023795098,0.999522209167
1649348543110459193,144145,1649348543081433024,world,0.00787762366235,0.0027433373034,0.368696421385,-0.0154172712937,-0.0223139077425,-0.0203226488084,0.999425530434
1649348543117614099,144146,1649348543086404517,world,0.00763241946697,0.00334239401855,0.368714541197,-0.0238300245255,-0.0168361347169,-0.0171808023006,0.999426543713
1649348543125251064,144147,1649348543092654746,world,0.00759026966989,0.003310801927,0.368684232235,-0.0227735266089,-0.0163485184312,-0.0185518972576,0.999434888363
1649348543129144055,144148,1649348543098301860,world,0.0071898479946,0.00401922035962,0.370241165161,-0.0208577979356,-0.0353721044958,-0.0170492380857,0.999011099339
1649348543137089689,144149,1649348543104529287,world,0.00819177273661,0.00338949658908,0.368652015924,-0.0139289479703,-0.0216407533735,-0.0167513620108,0.999528467655
1649348543140901889,144150,1649348543110143922,world,0.0084744328633,0.00174416077789,0.367494493723,-0.036638237536,-0.0347891673446,-0.0286115370691,0.998312950134
1649348543145951773,144151,1649348543116232932,world,0.00807678513229,0.00309369410388,0.368720978498,-0.0105261104181,-0.0210788231343,-0.019145809114,0.999539077282
1649348543152176779,144152,1649348543122509560,world,0.00789315439761,0.00300488062203,0.36871689558,-0.0123077547178,-0.0210205633193,-0.0190455242991,0.99952185154
1649348543159780070,144153,1649348543130216720,world,0.00817047152668,0.00285852281377,0.369395166636,-0.00430305767804,-0.0303054656833,-0.0234622675925,0.999256014824
1649348543163077427,144154,1649348543133681498,world,0.00816537532955,0.00314461928792,0.368668884039,-0.0138592217118,-0.0214845053852,-0.0188264325261,0.99949580431
1649348543173103466,144155,1649348543142792846,world,0.00822619348764,0.00329962861724,0.368698805571,-0.0115994373336,-0.0217840895057,-0.0142852012068,0.999593377113
1649348543177370532,144156,1649348543145479006,world,0.00843522697687,0.00172802561428,0.367507576942,-0.0351094231009,-0.0348666980863,-0.0294627118856,0.998340427876
1649348543181284648,144157,1649348543152156708,world,0.00809247605503,0.00308004347607,0.368696451187,-0.011877508834,-0.0211847182363,-0.0145520754158,0.999599099159
1649348543186458049,144158,1649348543157591245,world,0.0078838178888,0.00285905320197,0.368697792292,-0.012659101747,-0.0207650028169,-0.0216840896755,0.999469101429
1649348543194665017,144159,1649348543163669220,world,0.00680603506044,0.00240906514227,0.372176855803,0.0177918989211,-0.0704878717661,-0.014673832804,0.997246026993
1649348543198746688,144160,1649348543169331410,world,0.0084501421079,0.00171941204462,0.367473006248,-0.0348656959832,-0.0349609404802,-0.0299576185644,0.998330950737
1649348543204858856,144161,1649348543176215335,world,0.00811080820858,0.0022619785741,0.36990070343,-0.0126329073682,-0.0342722870409,-0.0263147987425,0.998986184597
1649348543210322460,144162,1649348543181519214,world,0.00803113635629,0.00278597953729,0.3679279387,-0.0165951065719,-0.011050991714,-0.0207479596138,0.999585986137
1649348543219023260,144163,1649348543187162299,world,0.00833794940263,0.0033561703749,0.368686467409,-0.0140808932483,-0.0218948405236,-0.0147533528507,0.999552309513
1649348543223040697,144164,1649348543194156847,world,0.00814163871109,0.00312153692357,0.368728548288,-0.0121335061267,-0.0210700817406,-0.0144351897761,0.999600172043
1649348543229499191,144165,1649348543200200366,world,0.0082500744611,0.00255916826427,0.368740051985,-0.0117541095242,-0.0204123426229,-0.0235761329532,0.99944460392
1649348543233809317,144166,1649348543204977700,world,0.00818600039929,0.00326109770685,0.368638724089,-0.0137052554637,-0.0215936582536,-0.0176348611712,0.999517381191
1649348543241432095,144167,1649348543210675010,world,0.00785678159446,0.0033697404433,0.368623554707,-0.0164014901966,-0.0220508035272,-0.0185236986727,0.999450683594
1649348543246175880,144168,1649348543216785645,world,0.00793926324695,0.00309541239403,0.369187027216,-0.00703041022643,-0.0301140509546,-0.017950983718,0.999360561371
1649348543251681280,144169,1649348543222778932,world,0.00777152506635,0.0027293083258,0.369648396969,-0.0225647408515,-0.0283078588545,-0.0227350275964,0.999085962772
1649348543257292196,144170,1649348543228559320,world,0.00772300921381,0.003473788267,0.369232594967,-0.0214641392231,-0.0239330213517,-0.0178886540234,0.999323010445
1649348543263759661,144171,1649348543234818095,world,0.0081288414076,0.00334712443873,0.368745416403,-0.010496805422,-0.0209693722427,-0.0181458704174,0.99956035614
1649348543275320584,144172,1649348543244960317,world,0.00780293950811,0.00313514773734,0.36872190237,-0.0138471173123,-0.0213271677494,-0.0191333871335,0.999493539333
1649348543279480652,144173,1649348543246751258,world,0.00829627551138,0.00322926719673,0.367551624775,-0.0202158261091,-0.00393828330562,-0.0170083753765,0.999643206596
