%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1649348875121275072,200229,1649348875089919308,world,0.529465436935,-1.20485126972,0.339831739664,-0.000918958045077,-0.0207358114421,-0.142293587327,0.9896068573
1649348875124292146,200230,1649348875092838076,world,0.529232740402,-1.2044852972,0.339060336351,-0.00761885149404,-0.0457972213626,-0.148738726974,0.987786054611
1649348875130949530,200231,1649348875099209723,world,0.529085874557,-1.20324790478,0.338137060404,-0.00521003315225,-0.0234197508544,-0.143066093326,0.989422380924
1649348875140118976,200232,1649348875109174458,world,0.527878165245,-1.20300340652,0.338059186935,-0.00329244951718,-0.0219884384423,-0.145393326879,0.989124119282
1649348875144413274,200233,1649348875112907625,world,0.527878165245,-1.20300352573,0.338059186935,-0.00329244951718,-0.0219884384423,-0.145393326879,0.989124119282
1649348875148085791,200234,1649348875116958940,world,0.524673581123,-1.2020856142,0.339179068804,-0.0144042884931,-0.0502423048019,-0.147511795163,0.987678349018
1649348875159707520,200235,1649348875123800184,world,0.52424710989,-1.20123243332,0.340300261974,0.0226906947792,-0.0713552981615,-0.152903497219,0.985400557518
1649348875164445416,200236,1649348875129565360,world,0.52424710989,-1.20123243332,0.340300261974,0.0226906947792,-0.0713552981615,-0.152903497219,0.985400557518
1649348875167455130,200237,1649348875134792076,world,0.52424710989,-1.20123243332,0.340300261974,0.0226906947792,-0.0713552981615,-0.152903497219,0.985400557518
1649348875172173202,200238,1649348875141585182,world,0.52424710989,-1.20123243332,0.340300261974,0.0226906947792,-0.0713552981615,-0.152903497219,0.985400557518
1649348875180227746,200239,1649348875148882553,world,0.521047115326,-1.19747459888,0.340440273285,-0.000645255844574,-0.0240025483072,-0.142433330417,0.989513218403
1649348875187870696,200240,1649348875154643765,world,0.52113288641,-1.19869244099,0.34086149931,4.68795769848e-05,-0.0200601723045,-0.147530421615,0.988854169846
1649348875190945573,200241,1649348875159931591,world,0.521132946014,-1.1986925602,0.34086149931,4.68795769848e-05,-0.0200601723045,-0.147530421615,0.988854169846
1649348875196387776,200242,1649348875165378871,world,0.521132946014,-1.1986925602,0.34086149931,4.68795769848e-05,-0.0200601723045,-0.147530421615,0.988854169846
1649348875204124585,200243,1649348875173252491,world,0.51637160778,-1.19692420959,0.341077208519,-0.0079411836341,-0.023585261777,-0.15403740108,0.987751603127
1649348875207484519,200244,1649348875176768771,world,0.515051722527,-1.19624197483,0.340343773365,-0.00270233978517,-0.024053029716,-0.155488595366,0.98754119873
1649348875213681550,200245,1649348875181935763,world,0.511398911476,-1.19452309608,0.342334032059,0.000789872079622,-0.0430065318942,-0.132907912135,0.990194678307
1649348875218592829,200246,1649348875187513177,world,0.512698471546,-1.19447600842,0.341135948896,0.00549770938233,-0.0299728643149,-0.144968599081,0.988967001438
1649348875224867391,200247,1649348875194353490,world,0.511543273926,-1.19394671917,0.34160348773,-0.000582939072046,-0.0301238819957,-0.146199300885,0.988796234131
1649348875232107062,200248,1649348875200915683,world,0.511543273926,-1.19394683838,0.34160348773,-0.000582939072046,-0.0301238819957,-0.146199300885,0.988796234131
1649348875240035905,200249,1649348875205895099,world,0.511543273926,-1.19394683838,0.34160348773,-0.000582939072046,-0.0301238819957,-0.146199300885,0.988796234131
1649348875247649796,200250,1649348875211901233,world,0.509663522243,-1.1916924715,0.341992616653,-0.00453222030774,-0.0330431945622,-0.148297697306,0.988380253315
1649348875250092737,200251,1649348875217441692,world,0.509751081467,-1.19109153748,0.341514289379,-0.00324148288928,-0.0304729696363,-0.155685096979,0.987331271172
1649348875258257472,200252,1649348875226838725,world,0.509751081467,-1.19109153748,0.341514289379,-0.00324148288928,-0.0304729696363,-0.155685096979,0.987331271172
1649348875263004524,200253,1649348875231183176,world,0.506545364857,-1.19045770168,0.341182053089,0.00355121144094,-0.0305529814214,-0.167346775532,0.985418260098
1649348875266032307,200254,1649348875235452928,world,0.503462195396,-1.18889284134,0.341796755791,-0.00120409578085,-0.0530298464,-0.156261429191,0.98629039526
1649348875272837938,200255,1649348875241822676,world,0.503143072128,-1.18786430359,0.341368496418,-0.0061362166889,-0.049118667841,-0.146608546376,0.987955272198
1649348875280358773,200256,1649348875247847270,world,0.500648617744,-1.18756639957,0.344488084316,0.0175971146673,-0.0965453982353,-0.145355179906,0.984500586987
1649348875291397502,200257,1649348875254343584,world,0.500837981701,-1.18693006039,0.342711746693,0.00677611213177,-0.0266942419112,-0.153089523315,0.987828493118
1649348875295617505,200258,1649348875261721873,world,0.500837981701,-1.18693006039,0.342711746693,0.00677611213177,-0.0266942419112,-0.153089523315,0.987828493118
1649348875295655448,200259,1649348875264436663,world,0.500837981701,-1.18693006039,0.342711746693,0.00677611213177,-0.0266942419112,-0.153089523315,0.987828493118
1649348875301386970,200260,1649348875271106322,world,0.498360991478,-1.18372797966,0.342186152935,-0.00117127527483,-0.0498490482569,-0.124255225062,0.990996718407
1649348875307119730,200261,1649348875276557972,world,0.496927678585,-1.18340706825,0.341987431049,-0.00444597192109,-0.0264428798109,-0.143593877554,0.989273488522
1649348875314898508,200262,1649348875283959095,world,0.496927708387,-1.18340718746,0.341987431049,-0.00444597192109,-0.0264428798109,-0.143593877554,0.989273488522
1649348875322628727,200263,1649348875289102149,world,0.495184034109,-1.18285787106,0.341614872217,-0.00401253812015,-0.0244468301535,-0.151260212064,0.988183498383
1649348875327814246,200264,1649348875296511462,world,0.494971901178,-1.18439042568,0.342682301998,-0.000587923452258,-0.0412887856364,-0.166288122535,0.985212266445
1649348875333247557,200265,1649348875302213291,world,0.494756758213,-1.18373417854,0.343598872423,0.00217633950524,-0.0279962327331,-0.170553132892,0.984948337078
1649348875337355209,200266,1649348875306506744,world,0.494756758213,-1.18373429775,0.343598872423,0.00217633950524,-0.0279962327331,-0.170553132892,0.984948337078
1649348875344253280,200267,1649348875312349925,world,0.494756758213,-1.18373429775,0.343598872423,0.00217633950524,-0.0279962327331,-0.170553132892,0.984948337078
1649348875353297250,200268,1649348875320522551,world,0.488083899021,-1.18084168434,0.340972304344,-0.0136482529342,-0.0281116180122,-0.159151062369,0.986759543419
1649348875363693727,200269,1649348875332080784,world,0.488083928823,-1.18084168434,0.340972304344,-0.0136482529342,-0.0281116180122,-0.159151062369,0.986759543419
1649348875367022966,200270,1649348875332161238,world,0.488083928823,-1.18084168434,0.340972304344,-0.0136482529342,-0.0281116180122,-0.159151062369,0.986759543419
1649348875367032694,200271,1649348875336160251,world,0.484102249146,-1.17785406113,0.343104183674,-0.00965863279998,-0.0518025793135,-0.145183712244,0.988000512123
1649348875372684235,200272,1649348875341580321,world,0.484102249146,-1.17785406113,0.343104183674,-0.00965863279998,-0.0518025793135,-0.145183712244,0.988000512123
1649348875381827387,200273,1649348875348469119,world,0.483458161354,-1.17667114735,0.342653393745,-0.00463657220826,-0.0222277492285,-0.151387706399,0.988213717937
1649348875395446156,200274,1649348875356635183,world,0.48338252306,-1.17684423923,0.341808944941,-0.0019198525697,-0.0414699539542,-0.152988791466,0.987355589867
1649348875398888182,200275,1649348875361485775,world,0.479610651731,-1.17475116253,0.342768937349,-0.0164169855416,-0.0643114298582,-0.143602669239,0.98740708828
1649348875398905604,200276,1649348875367248789,world,0.479610651731,-1.17475116253,0.342768937349,-0.0164169855416,-0.0643114298582,-0.143602669239,0.98740708828
1649348875403696309,200277,1649348875371947638,world,0.478659451008,-1.17416906357,0.342473298311,0.000347229302861,-0.00693113869056,-0.151091009378,0.988495469093
1649348875408058753,200278,1649348875377527357,world,0.476915538311,-1.17263126373,0.343111723661,-0.00819727405906,-0.0413027778268,-0.14368635416,0.988727033138
1649348875417273232,200279,1649348875384210271,world,0.476915538311,-1.17263126373,0.343111723661,-0.00819727405906,-0.0413027778268,-0.14368635416,0.988727033138
1649348875420412553,200280,1649348875389073962,world,0.474739432335,-1.17131018639,0.344059586525,-0.00199297606014,-0.0666620880365,-0.148061960936,0.986726880074
1649348875427660500,200281,1649348875395195971,world,0.475370973349,-1.17160248756,0.342324435711,-0.020408121869,-0.040445305407,-0.160230085254,0.986039578915
1649348875433042715,200282,1649348875400970261,world,0.474339872599,-1.16981518269,0.343122720718,-0.00303107197396,-0.0322051756084,-0.147891104221,0.988474607468
1649348875437509054,200283,1649348875406650440,world,0.474339872599,-1.16981518269,0.343122720718,-0.00303107197396,-0.0322051756084,-0.147891104221,0.988474607468
