%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.position0,field.position1,field.position2,field.position3,field.velocity0,field.velocity1,field.velocity2,field.velocity3
1649348786484467357,72,1649348786483307123,base_link,front_left,front_right,rear_left,rear_right,23525.0,17625.0,21749.0,19402.0,884.0,798.0,833.0,896.0
1649348786504669516,73,1649348786503809928,base_link,front_left,front_right,rear_left,rear_right,23526.0,17627.0,21751.0,19404.0,897.0,824.0,861.0,874.0
1649348786524922420,74,1649348786524318933,base_link,front_left,front_right,rear_left,rear_right,23528.0,17629.0,21753.0,19405.0,879.0,852.0,838.0,820.0
1649348786545922867,75,1649348786544785261,base_link,front_left,front_right,rear_left,rear_right,23530.0,17631.0,21755.0,19407.0,869.0,876.0,838.0,847.0
1649348786566386797,76,1649348786565505027,base_link,front_left,front_right,rear_left,rear_right,23531.0,17633.0,21756.0,19409.0,796.0,910.0,867.0,809.0
1649348786587056944,77,1649348786586069822,base_link,front_left,front_right,rear_left,rear_right,23533.0,17634.0,21758.0,19410.0,836.0,891.0,881.0,840.0
1649348786607537292,78,1649348786606633186,base_link,front_left,front_right,rear_left,rear_right,23535.0,17635.0,21760.0,19412.0,825.0,773.0,876.0,844.0
1649348786628121175,79,1649348786627169370,base_link,front_left,front_right,rear_left,rear_right,23537.0,17637.0,21762.0,19414.0,851.0,809.0,856.0,897.0
1649348786649671469,80,1649348786648923635,base_link,front_left,front_right,rear_left,rear_right,23538.0,17639.0,21763.0,19416.0,851.0,793.0,843.0,886.0
1649348786670048755,81,1649348786669078350,base_link,front_left,front_right,rear_left,rear_right,23540.0,17641.0,21765.0,19418.0,833.0,845.0,837.0,866.0
1649348786690351015,82,1649348786689250469,base_link,front_left,front_right,rear_left,rear_right,23542.0,17643.0,21767.0,19419.0,829.0,871.0,811.0,829.0
1649348786710807486,83,1649348786709776401,base_link,front_left,front_right,rear_left,rear_right,23543.0,17645.0,21769.0,19421.0,777.0,911.0,853.0,830.0
1649348786731373779,84,1649348786730440616,base_link,front_left,front_right,rear_left,rear_right,23545.0,17646.0,21770.0,19423.0,832.0,853.0,873.0,828.0
1649348786751691091,85,1649348786750917196,base_link,front_left,front_right,rear_left,rear_right,23546.0,17648.0,21772.0,19424.0,830.0,861.0,899.0,863.0
1649348786772323979,86,1649348786771306753,base_link,front_left,front_right,rear_left,rear_right,23549.0,17649.0,21774.0,19426.0,869.0,766.0,880.0,881.0
1649348786792826109,87,1649348786791846513,base_link,front_left,front_right,rear_left,rear_right,23550.0,17651.0,21776.0,19428.0,897.0,811.0,900.0,887.0
1649348786812758371,88,1649348786812095403,base_link,front_left,front_right,rear_left,rear_right,23552.0,17653.0,21778.0,19430.0,864.0,849.0,878.0,878.0
1649348786833644064,89,1649348786832609653,base_link,front_left,front_right,rear_left,rear_right,23554.0,17655.0,21779.0,19432.0,879.0,853.0,842.0,904.0
1649348786853926786,90,1649348786853037357,base_link,front_left,front_right,rear_left,rear_right,23555.0,17657.0,21781.0,19433.0,787.0,891.0,845.0,859.0
1649348786874490288,91,1649348786873413562,base_link,front_left,front_right,rear_left,rear_right,23557.0,17658.0,21783.0,19435.0,867.0,890.0,833.0,851.0
1649348786894503173,92,1649348786893309116,base_link,front_left,front_right,rear_left,rear_right,23559.0,17658.0,21785.0,19437.0,824.0,890.0,846.0,872.0
1649348786915418120,93,1649348786914514780,base_link,front_left,front_right,rear_left,rear_right,23561.0,17662.0,21786.0,19439.0,840.0,930.0,876.0,852.0
1649348786935989122,94,1649348786934906482,base_link,front_left,front_right,rear_left,rear_right,23562.0,17663.0,21788.0,19440.0,873.0,776.0,897.0,857.0
1649348786956576240,95,1649348786955812931,base_link,front_left,front_right,rear_left,rear_right,23564.0,17665.0,21790.0,19442.0,903.0,865.0,902.0,892.0
1649348786976621908,96,1649348786975661277,base_link,front_left,front_right,rear_left,rear_right,23566.0,17665.0,21792.0,19444.0,902.0,865.0,867.0,908.0
1649348786996674821,97,1649348786995797157,base_link,front_left,front_right,rear_left,rear_right,23568.0,17667.0,21794.0,19446.0,884.0,814.0,909.0,909.0
1649348787017328551,98,1649348787016280412,base_link,front_left,front_right,rear_left,rear_right,23569.0,17669.0,21795.0,19448.0,856.0,850.0,827.0,865.0
1649348787036776372,99,1649348787036386489,base_link,front_left,front_right,rear_left,rear_right,23571.0,17671.0,21797.0,19450.0,834.0,886.0,828.0,909.0
1649348787058314945,100,1649348787057323694,base_link,front_left,front_right,rear_left,rear_right,23573.0,17672.0,21799.0,19451.0,817.0,897.0,881.0,823.0
1649348787078615145,101,1649348787077455520,base_link,front_left,front_right,rear_left,rear_right,23575.0,17675.0,21801.0,19453.0,858.0,951.0,854.0,863.0
1649348787098895835,102,1649348787097646951,base_link,front_left,front_right,rear_left,rear_right,23577.0,17676.0,21802.0,19455.0,878.0,896.0,876.0,857.0
1649348787119361307,103,1649348787118434190,base_link,front_left,front_right,rear_left,rear_right,23579.0,17678.0,21804.0,19456.0,904.0,818.0,901.0,867.0
1649348787140097303,104,1649348787139086961,base_link,front_left,front_right,rear_left,rear_right,23580.0,17679.0,21806.0,19458.0,887.0,832.0,907.0,891.0
1649348787160449634,105,1649348787159451246,base_link,front_left,front_right,rear_left,rear_right,23582.0,17681.0,21808.0,19460.0,897.0,831.0,932.0,931.0
1649348787180879992,106,1649348787180011034,base_link,front_left,front_right,rear_left,rear_right,23584.0,17683.0,21810.0,19462.0,877.0,893.0,894.0,943.0
1649348787201562476,107,1649348787200576543,base_link,front_left,front_right,rear_left,rear_right,23585.0,17685.0,21812.0,19464.0,818.0,853.0,907.0,956.0
1649348787220923179,108,1649348787220366477,base_link,front_left,front_right,rear_left,rear_right,23587.0,17687.0,21814.0,19466.0,880.0,881.0,920.0,940.0
1649348787241967759,109,1649348787241086721,base_link,front_left,front_right,rear_left,rear_right,23589.0,17689.0,21815.0,19468.0,851.0,903.0,837.0,966.0
1649348787262187450,110,1649348787261355638,base_link,front_left,front_right,rear_left,rear_right,23591.0,17691.0,21817.0,19470.0,864.0,907.0,889.0,926.0
1649348787282768056,111,1649348787281409502,base_link,front_left,front_right,rear_left,rear_right,23593.0,17693.0,21819.0,19472.0,880.0,941.0,878.0,929.0
1649348787303299078,112,1649348787302298784,base_link,front_left,front_right,rear_left,rear_right,23594.0,17694.0,21821.0,19474.0,872.0,902.0,887.0,939.0
1649348787323531595,113,1649348787322557210,base_link,front_left,front_right,rear_left,rear_right,23596.0,17696.0,21823.0,19475.0,891.0,909.0,884.0,850.0
1649348787343307232,114,1649348787342615842,base_link,front_left,front_right,rear_left,rear_right,23598.0,17698.0,21824.0,19477.0,880.0,929.0,890.0,881.0
1649348787364665582,115,1649348787363864421,base_link,front_left,front_right,rear_left,rear_right,23600.0,17699.0,21826.0,19479.0,862.0,832.0,913.0,883.0
1649348787384973326,116,1649348787383930444,base_link,front_left,front_right,rear_left,rear_right,23602.0,17701.0,21828.0,19481.0,905.0,872.0,920.0,863.0
1649348787406455941,117,1649348787405332565,base_link,front_left,front_right,rear_left,rear_right,23603.0,17705.0,21830.0,19482.0,821.0,856.0,920.0,883.0
1649348787426101898,118,1649348787424988269,base_link,front_left,front_right,rear_left,rear_right,23605.0,17705.0,21832.0,19484.0,901.0,856.0,935.0,880.0
1649348787446213655,119,1649348787445099830,base_link,front_left,front_right,rear_left,rear_right,23607.0,17706.0,21834.0,19486.0,862.0,831.0,894.0,929.0
1649348787466320720,120,1649348787465329408,base_link,front_left,front_right,rear_left,rear_right,23609.0,17708.0,21836.0,19488.0,866.0,818.0,940.0,890.0
1649348787486333571,121,1649348787485379934,base_link,front_left,front_right,rear_left,rear_right,23610.0,17710.0,21837.0,19489.0,882.0,865.0,818.0,817.0
1649348787506949996,122,1649348787505849361,base_link,front_left,front_right,rear_left,rear_right,23612.0,17711.0,21839.0,19491.0,843.0,793.0,818.0,869.0
1649348787527060764,123,1649348787526047468,base_link,front_left,front_right,rear_left,rear_right,23614.0,17713.0,21841.0,19493.0,835.0,842.0,855.0,810.0
1649348787547421577,124,1649348787546504974,base_link,front_left,front_right,rear_left,rear_right,23615.0,17715.0,21842.0,19495.0,807.0,834.0,883.0,887.0
1649348787567914802,125,1649348787566957473,base_link,front_left,front_right,rear_left,rear_right,23617.0,17717.0,21844.0,19496.0,824.0,861.0,888.0,876.0
1649348787588383073,126,1649348787587482213,base_link,front_left,front_right,rear_left,rear_right,23619.0,17719.0,21846.0,19498.0,870.0,906.0,904.0,898.0
1649348787608382694,127,1649348787607424736,base_link,front_left,front_right,rear_left,rear_right,23621.0,17720.0,21848.0,19500.0,848.0,862.0,869.0,920.0
1649348787628674080,128,1649348787627729177,base_link,front_left,front_right,rear_left,rear_right,23622.0,17722.0,21850.0,19502.0,880.0,890.0,896.0,936.0
1649348787649877016,129,1649348787648671150,base_link,front_left,front_right,rear_left,rear_right,23624.0,17724.0,21851.0,19504.0,876.0,871.0,813.0,968.0
1649348787670184475,130,1649348787668670892,base_link,front_left,front_right,rear_left,rear_right,23626.0,17725.0,21853.0,19506.0,899.0,848.0,880.0,978.0
1649348787690421010,131,1649348787689007043,base_link,front_left,front_right,rear_left,rear_right,23628.0,17727.0,21855.0,19508.0,882.0,840.0,887.0,925.0
1649348787710278371,132,1649348787709279775,base_link,front_left,front_right,rear_left,rear_right,23630.0,17729.0,21857.0,19510.0,899.0,831.0,867.0,966.0
1649348787731000201,133,1649348787729969978,base_link,front_left,front_right,rear_left,rear_right,23632.0,17731.0,21859.0,19512.0,896.0,901.0,905.0,930.0
1649348787751544615,134,1649348787750301122,base_link,front_left,front_right,rear_left,rear_right,23633.0,17733.0,21861.0,19514.0,870.0,878.0,913.0,947.0
1649348787770598778,135,1649348787770319938,base_link,front_left,front_right,rear_left,rear_right,23635.0,17735.0,21863.0,19516.0,881.0,915.0,919.0,945.0
1649348787792570814,136,1649348787791520595,base_link,front_left,front_right,rear_left,rear_right,23637.0,17737.0,21864.0,19517.0,872.0,931.0,915.0,883.0
1649348787812305746,137,1649348787811349868,base_link,front_left,front_right,rear_left,rear_right,23639.0,17739.0,21866.0,19519.0,861.0,952.0,940.0,941.0
1649348787833521366,138,1649348787832362413,base_link,front_left,front_right,rear_left,rear_right,23641.0,17741.0,21868.0,19521.0,888.0,981.0,938.0,938.0
1649348787853012692,139,1649348787852283716,base_link,front_left,front_right,rear_left,rear_right,23643.0,17742.0,21870.0,19523.0,920.0,955.0,935.0,914.0
1649348787874524904,140,1649348787873152971,base_link,front_left,front_right,rear_left,rear_right,23645.0,17744.0,21872.0,19526.0,922.0,957.0,993.0,982.0
1649348787895114479,141,1649348787893426179,base_link,front_left,front_right,rear_left,rear_right,23647.0,17747.0,21874.0,19528.0,953.0,1015.0,983.0,984.0
1649348787914899165,142,1649348787913389682,base_link,front_left,front_right,rear_left,rear_right,23649.0,17748.0,21876.0,19529.0,960.0,924.0,955.0,901.0
1649348787934360340,143,1649348787934001445,base_link,front_left,front_right,rear_left,rear_right,23651.0,17750.0,21878.0,19531.0,945.0,983.0,1016.0,984.0
1649348787955535486,144,1649348787954315185,base_link,front_left,front_right,rear_left,rear_right,23653.0,17752.0,21880.0,19534.0,949.0,973.0,974.0,1004.0
1649348787976239740,145,1649348787975241184,base_link,front_left,front_right,rear_left,rear_right,23654.0,17754.0,21882.0,19535.0,948.0,931.0,951.0,904.0
1649348787996452403,146,1649348787995134830,base_link,front_left,front_right,rear_left,rear_right,23657.0,17756.0,21884.0,19537.0,973.0,952.0,975.0,963.0
1649348788016969057,147,1649348788016088008,base_link,front_left,front_right,rear_left,rear_right,23658.0,17757.0,21886.0,19539.0,976.0,873.0,967.0,940.0
1649348788036692242,148,1649348788035931110,base_link,front_left,front_right,rear_left,rear_right,23660.0,17759.0,21888.0,19541.0,963.0,876.0,955.0,912.0
1649348788057137851,149,1649348788056413888,base_link,front_left,front_right,rear_left,rear_right,23663.0,17761.0,21890.0,19543.0,998.0,866.0,963.0,926.0
1649348788077092231,150,1649348788076699972,base_link,front_left,front_right,rear_left,rear_right,23664.0,17763.0,21892.0,19545.0,941.0,883.0,967.0,910.0
1649348788098125185,151,1649348788097212553,base_link,front_left,front_right,rear_left,rear_right,23666.0,17765.0,21893.0,19547.0,951.0,909.0,913.0,910.0
1649348788118389057,152,1649348788117550373,base_link,front_left,front_right,rear_left,rear_right,23668.0,17767.0,21896.0,19548.0,953.0,938.0,946.0,911.0
1649348788138928941,153,1649348788137940168,base_link,front_left,front_right,rear_left,rear_right,23670.0,17768.0,21897.0,19550.0,909.0,917.0,932.0,913.0
1649348788159415789,154,1649348788158408641,base_link,front_left,front_right,rear_left,rear_right,23672.0,17770.0,21899.0,19552.0,934.0,960.0,902.0,956.0
1649348788180222864,155,1649348788178882837,base_link,front_left,front_right,rear_left,rear_right,23673.0,17772.0,21901.0,19554.0,864.0,904.0,910.0,938.0
1649348788200470944,156,1649348788199266672,base_link,front_left,front_right,rear_left,rear_right,23675.0,17774.0,21903.0,19556.0,888.0,870.0,896.0,967.0
1649348788220214035,157,1649348788219442605,base_link,front_left,front_right,rear_left,rear_right,23677.0,17775.0,21905.0,19558.0,882.0,831.0,893.0,943.0
1649348788240776771,158,1649348788239971399,base_link,front_left,front_right,rear_left,rear_right,23679.0,17777.0,21906.0,19560.0,879.0,829.0,909.0,933.0
1649348788261778114,159,1649348788260380268,base_link,front_left,front_right,rear_left,rear_right,23681.0,17779.0,21908.0,19562.0,903.0,861.0,921.0,924.0
1649348788281681846,160,1649348788280673980,base_link,front_left,front_right,rear_left,rear_right,23682.0,17781.0,21910.0,19563.0,926.0,876.0,921.0,911.0
1649348788302453354,161,1649348788301116704,base_link,front_left,front_right,rear_left,rear_right,23684.0,17783.0,21912.0,19565.0,906.0,908.0,928.0,885.0
1649348788322845139,162,1649348788321482658,base_link,front_left,front_right,rear_left,rear_right,23687.0,17785.0,21914.0,19567.0,975.0,930.0,944.0,887.0
1649348788342975058,163,1649348788342017889,base_link,front_left,front_right,rear_left,rear_right,23688.0,17786.0,21916.0,19569.0,918.0,909.0,965.0,910.0
1649348788363171374,164,1649348788362338066,base_link,front_left,front_right,rear_left,rear_right,23690.0,17788.0,21918.0,19571.0,979.0,965.0,921.0,889.0
1649348788383954064,165,1649348788382835388,base_link,front_left,front_right,rear_left,rear_right,23692.0,17790.0,21920.0,19573.0,965.0,894.0,979.0,908.0
1649348788404235559,166,1649348788403352260,base_link,front_left,front_right,rear_left,rear_right,23694.0,17792.0,21922.0,19575.0,966.0,894.0,951.0,924.0
1649348788424627653,167,1649348788423807382,base_link,front_left,front_right,rear_left,rear_right,23696.0,17794.0,21924.0,19577.0,951.0,887.0,935.0,906.0
1649348788445081259,168,1649348788444178342,base_link,front_left,front_right,rear_left,rear_right,23698.0,17795.0,21926.0,19579.0,954.0,860.0,957.0,939.0
1649348788465249065,169,1649348788464556455,base_link,front_left,front_right,rear_left,rear_right,23700.0,17797.0,21927.0,19581.0,983.0,905.0,902.0,938.0
1649348788486225320,170,1649348788485011339,base_link,front_left,front_right,rear_left,rear_right,23702.0,17799.0,21929.0,19582.0,930.0,893.0,902.0,935.0
1649348788506448137,171,1649348788505461454,base_link,front_left,front_right,rear_left,rear_right,23704.0,17801.0,21931.0,19584.0,944.0,877.0,912.0,946.0
1649348788526817228,172,1649348788525798797,base_link,front_left,front_right,rear_left,rear_right,23705.0,17803.0,21933.0,19587.0,887.0,911.0,917.0,959.0
1649348788547396861,173,1649348788546412229,base_link,front_left,front_right,rear_left,rear_right,23707.0,17805.0,21935.0,19588.0,932.0,890.0,902.0,957.0
1649348788567755813,174,1649348788566764354,base_link,front_left,front_right,rear_left,rear_right,23709.0,17807.0,21937.0,19590.0,905.0,904.0,923.0,961.0
1649348788588595641,175,1649348788587563991,base_link,front_left,front_right,rear_left,rear_right,23711.0,17809.0,21939.0,19592.0,900.0,924.0,935.0,978.0
1649348788608359507,176,1649348788607469558,base_link,front_left,front_right,rear_left,rear_right,23713.0,17811.0,21941.0,19594.0,924.0,940.0,915.0,978.0
1649348788628673107,177,1649348788627838611,base_link,front_left,front_right,rear_left,rear_right,23715.0,17813.0,21943.0,19596.0,910.0,960.0,930.0,975.0
1649348788650614483,178,1649348788649349212,base_link,front_left,front_right,rear_left,rear_right,23717.0,17814.0,21944.0,19598.0,917.0,923.0,936.0,954.0
1649348788670535748,179,1649348788669658422,base_link,front_left,front_right,rear_left,rear_right,23718.0,17816.0,21946.0,19600.0,928.0,953.0,945.0,976.0
1649348788690887505,180,1649348788689824819,base_link,front_left,front_right,rear_left,rear_right,23720.0,17818.0,21948.0,19602.0,921.0,961.0,955.0,948.0
1649348788711309176,181,1649348788710424423,base_link,front_left,front_right,rear_left,rear_right,23722.0,17820.0,21950.0,19604.0,955.0,925.0,953.0,963.0
